"published_platform","rating","type","helpful_votes","travel_date","text","title","machine_translated","machine_translatable"
"Desktop","4","review","1",,"great cabin crew one of the best i have had.     friendly and efficient.    needs more leg room.  Delta's cabins used to have much more room. food was good and plentiful","good trip great flight crew","false","false"
"Desktop","1","review","0",,"Three hours prior to the scheduled flight leaving (and already en-route to the airport), Delta decided to cancel my flight and provide limited options as alternatives to NYC. On realising that my flight had been cancelled when returning the hire car, I proceeded directly to the customer service desk in the terminal. The initial experience of Delta's 'customer service' was a young lady who did not even say hello but instead continued to yawn. Upon my comment of ""has it been a busy day?"", she replied ""I just didn't get enough sleep last night"". Hmm, good first impressions! The somewhat uninterested lady then insisted that my flight was not cancelled, to which I replied ""if that is the case, then please tell me why I was sent this text message?"". Obviously unable to help (either uninterested or not well trained), her manager was on-hand to help, who was very helpful and managed to rectify that situation and get me on a flight a couple of hours later than anticipated. All be it to Newark rather than La Gaurdia, but with three airports to choose from that was the least of my worries. The manager 'Joyce' a personal thank you for your help. From any of my 'Delta experience', you were the best part of it. Now back to the tired customer service representative, on checking in a bag, I was told that I would have to pay for my case to be checked in, odd since I had booked a First ticket. This then lead to another 'discussion' which resulted in another manager having to interject and waiver the fee since I was eligible to check in my case. I was looking forward to finally getting through security and relaxing in the lounge for a couple of hours before my flight. Something I didn't anticipate was the fact that US domestic first doesn't provide automatic entitlement. As I write this I haven't yet encountered the on-board experience that awaits me, I just hope that I have somewhat of a smoother journey in the sky!!","There is a reason I'm loyal to OneWorld!","false","false"
"Desktop","1","review","1",,"the baggage ,workers out front checking in the luggage asked to be tipped for their service, the flight going and coming back left alot to be desired, wil have to drive from now on not worth going with the hassle","not as good as they were","false","false"
"Desktop","4","review","1",,"As undecided as I am on their new approach; to convince as many people as possible to check their carry-on at the gate, only to find either oodles of bin space, or no one on the flight ensuring people do not put 5 items in the overhead.... but I digress.

As a good customer I obliged when asked at check-in to check my carry-on from Split via Amsterdam and Salt Lake City arriving in PHX at midnight.

Well in SLC my carry on did not arrive.  The Delta desk was not even able to pull up my tracker number.  And said ""it'll probably be fine"" ... it was not, at midnight it did not arrive with me in PHX.

Here's where things improve.  Wisely the Lost Baggage desk for Delta at Sky Harbor has complimentary snacks and drinks on offer.  The two people who assisted me were very polite - not in that I don't want to be way - but genuinely.  They were knowledgable, took a lot of effort looking for my bag, filling  the claim ticket, explaining the process to me.  

I left thinking I was in as good a set of hands as possible.

Left it for 2 days, then called the number on the claim ticket, expecting not much.  Surprised to find them quick, helpful and courteous and not bored to death.

They let me know my bag was on the way.

Left it for 2 days, given up on the bag emotionally.  And started thinking through content for claims purposes.

Then I got a very cheerful call from Delta to let me know my blue bag was on the way.  I tracked it on the app, it arrived very shortly after, the driver sent me a message saying it was delivered!

I grabbed my bag and could see by the many, many luggage tags that it had been on a journey!

So very pleased with how all that was handled - well done Delta lost and found.  

And no, probably won't fall for ""check your bag they said, it will be ok they said"" again.","Lost ""checked carry-on""","false","false"
"Desktop","1","review","3",,"am writing to you after the horrible experience my wife and I had on flight 265, the night of October 15,2022. The left engine would not start and we stayed on the plane, on the tarmac for 6 hours! The mechanics were working on it, while we sat, and sat, and sat on the plane. All that we were offered during the first few hours was a bottle of water! Eventually we were fed dinner, but WE HAD TO STAND IN LINE(see enclosed attachment) to go to the galley to get our food tray!  We also had to bus our own tray after we finished earting(the staff would not clean it for us). Why were we not served by the staff on board?? I have never been on a flight where we have to stand in line to get food. Can you explain to me why this happened?
It only gets worse. Eventually the engine was fixed, but the staff on the plane did not want to go. They said it was too late, and Delta rules did not permit them to exceed a certain number of hours. The pilot and his cockpit officers wanted to fly to New York. I have to say that they were outstanding. The cabin staff was terrible .
Now we had to leave the plane. Our suitcases were left on the plane as it was so late that there were no workers around. It took 20 minutes for them to open the doors to leave the plane. Why did that take so long? We were already on the plane for over 6 hours.
Then we weren't directed anywhere so we all just started to walk and ask where Delta Customer Service was? We got to a line and was met by several agents who handed us a voucher for a taxi, and a voucher for a hotel(see attached enclosure). She could not help us get a hotel, and she said to call a taxi . We were left to fend for ourselves, in a foreign country, after midnight!
It seems that Delta did bus 75 people to a hotel but we and many others were not so fortunate. How do you just help out some customers and not others?
So we did was was convenient for us. That was to walk to the Sheraton Hotel connected to the airport. We could not get through to a taxi, or find a hotel on the phone when we don't speak French,  after midnight.
The following day also had its delays. After boarding the plane we had to sit on it for over an hour after the doors were closed. The mechanics had to come onto the plane to even out the fuel because the previous night had one engine on and the other never started. Therefore the fuel distribution was not correct. Why wasn't this resolved during the night or in the morning before we boarded the plane? There was ample time to resolve this then so we did not have to spend another hour on tarmac.
The stress from this experience was overwhelming. We had no clothes to change into, as our luggage was on the plane. My medications were in that luggage! Many mistakes were made, and there was no proper support from Delta. At least have a representative meet us when we left the plane to tell us where to go. The airport was closed already for the night.  We were left with no empathy from the staff. Vouchers are not the answer. Personal help is the answer and that was non existent. A wonderful vacation was ruined by Delta. My wife is traumatized, and it will be awhile before she gets back on a plane.What are you going to do to rectify this for us? I will wait to hear from you before I post on travel websites about this experience.
I would appreciate a call from a representative because this letter cannot fully express how bad this experience really was.","Horrible experience","false","false"
"Desktop","4","review","1",,"Flight was on time, (early coming home), seats were Economy + facing bulkhead which gave us more leg room, service was good, and meals were OK.  Overall, as good as could be expected in today's flying.  Check-in on both ends was LONG and a terrible experience.","A good trip","false","false"
"Desktop","1","review","1",,"They lost my luggsge and don't even know when they are delivering, BAD customer service. Since i live 90 miles from the airport they use ups to deliver, but once a week and customer service wasn't certain when. The funny thing is that they put ""Priority"" in the luggage of Platinum members, but it is clear the label is just for PR reasons, not because they care. Food is terrible.","Terrible service. Lost Bags","false","false"
"Desktop","4","review","2",,"When arrived JFK, i changed terminals as flying with delta.
Had 3 hours to kill for my next flight.

if IIRC gate was B62, that was a long walk.

Had something to eat, and was surprised how expensive JFK Airport is.

Went to the gate, full flight and boarding was very calm.
Flight was good, arrived little bit late.

Would fly Delta again.","New York to Rochester","false","false"
"Desktop","1","review","1",,"Delayed our flight multiple times. Will not be booking with them ever. Never had this issue with jet blue.","Miss","false","false"
"Desktop","5","review","2",,"Time to fly back home.
Rochester Airport is small and therefore a pleasure departing from.
Seat 8D and walked to the gate, flight was full.

Once airborne, water and a snack was handed out.

Short flight around 52 minutes.

Loved the approach into JFK.

Decent flight and value for money, nice crew.","Back to New York","false","false"
"Mobile","1","review","0",,"Departure I had the local fish dish was I’ll with nausea diarrhea cramps and chills for the first few days of my honeymoon!!!
Then I made the mistake of eating in their lounge before returning and sick as a dog again!

Either food poisoning or norovirus but NEVER experienced this with American nor the Amex lounge.

Do NOT eat the food!","I got sick on departure and return","false","false"
"Desktop","1","review","1",,"Horrible flight crew.  Captain kept cancelling in flight service due to rough weather that never materialized.  Franky it was the smoothest flight I've been on in weeks. 3 hours of smooth sailing and a whole bunch of "" for your safety were gonna ask the flight crew to stay in their seats for the entire flight. We'll make up the lack of service on a future flight."".  What complete bs.  How exactly does that happen?  Gonna give me 2 cookies next time?","Poor","false","false"
"Desktop","1","review","2",,"REALLY no miles on my FF card account and App. Any airline, if you have a FF card or account will give you your miles flown. OPTIONs to fly to my next city is now on the table. COME on #1 airline!!!!!!","TERRIBLE and I mean TERRIBLE mileage program. FLY for ZERO miles...WHAT!","false","false"
"Desktop","1","review","2",,"We used our Delta sky miles to book our return trip home from Dublin, Ireland to Toronto, Canada, going onto Atlanta.  Here are the reasons we will never do West Jet from anywhere again, and question Delta's management decisions on this.  

We did not know West Jet was involved until we tried to get our boarding pass 24 hours before.  West Jet was unable to complete our boarding pass because of a glitch with the covid information, which is no longer needed.  Should have been our first ""clue"".    

When we got to the boarding gate, we and most of the other passengers on the trip were stunned to see a small, domestic sized airplane out on the tarmac, with stairs at the entry door.  Yes, they expected us to board via the stairs ""Ryan Air"" style with our suitcases.  That was just the beginning.  

This small airplane had extremely tight seating, with no internet, TV or other means of entertainment for a 7 hour trip across the Atlantic.  if you did not upload the WestJet app, you just got to sit and stare at the back of the seat in front of you for 7 hours.  
The seats were so tight, I actually have a sore right side from sitting in them for 7 hours! Delta should have informed us of this before we continued on with this reservation. 

The fight should have taken 5 to 6 hours from Dublin.  Because the plane was so small, it took 7 and there was a good bit of turbulence the whole time.  I never felt safe until my husband saw land 5.5 hours later. 

The flight service team was small and overwhelmed.  
We saw them for a hot sandwich in a McDonalds box, trying to be a turkey sandwich, and a drink.  
We saw them once again for a walk through the small cabin to ask if anyone wanted water, and again for a final drink and snack. No one told us what was going on, where we were, or zip.  We did get a fasten seat belts message because of the turbulence, which was constant. Talk about flying blind... and pondering what was Delta thinking.  
My guess is money.   

They did take our bags from the Ryan Air steps to the cargo of the plane, and then had them out at the door exit, which luckily had a regular gate, so did not have to do the stairs down.  There were several older seniors on board who struggled with the stairs.  Again , someone from Delta should have told us this was going to be the case and we would have checked our bags.  

There was a steady line to the 2 restrooms on the small plane.  
The crew was not helpful or friendly or even reassuring in any way.  
A Crew member from West Jet said that even they were surprised about the service, size of the plane and time it took to cross the Atlantic.  

We are now over being shocked, and now we are just disappointed with Delta,  
If you find yourselves on a West Jet flight from  Dublin through Delta, do your homework on what you are getting into.  We will be considering other airlines for our future trips to Europe or anywhere else overseas.  

Trip onto Atlanta was great.  Beautiful new plane - like the one we should have been on from Dublin to Toronto.  

Delta- your star is no longer shining out there.  
We will never do this again.","Unexpected and terrible flight with delta/west jet","false","false"
"Desktop","1","review","2",,"At this point I have given up hope of ever getting to Barcelona. Took two weeks off only to spend them missing all of my destinations and having to reschedule everything. Despite all the delays and flight cancellations not once did anyone so much as say “Sorry for the inconvenience”. The customer service attitude was clearly one of “This is Delta; what did you expect?”","Because we’re Delta Airlines, and life is a f***ing nightmare!","false","false"
"Desktop","1","review","1",,"The lines for the skyclub at ATL are getting ridiculous....moreover, they are now prioritizing 360 and first class to let them into the lounge first - which I am ok with but for some reason my executive membership of ~$800 puts me in the same category as someone with an AMEX card - totally crazy.  The customer service at the B18 club today was pretty rough.  Simply asking a question got me a response of ""complain at Delta.com if you have concerns"".  If frequent flyers are buying memberships for $800 they should totally be prioritized to the front of the line - the same as 360 and first class.  Will Delta reach out to me - I will see!  Here is my SkyMiles #9174496001

From a very very disappointed frequent Delta customer","Skyclub Lines - Getting Crazy","false","false"
"Desktop","3","review","1",,"I am a Multi Million mile flier on Delta and always fly Delta One internationally.
I am so very disappointed with how expensive you have raised your cost for Delta one internationally and have had to look at a variety of ways to continue to travel in Delta One with out paying $10,000.00 and up!

My latest trip I had a Delta Ticket using Virgin Atlantic and Air France and Delta.
Amazing once you are on a partner airline even as a Diamond how differently you are treated.
Was never recognized as even a Diamond Medallion on Air France or welcomed on board or thanked for my business. Noticed all of the Air France Elite members were

Prefer staying on Delta Equipment however your price for Delta One has doubled and tripled from a year ago..","Multi Million Miler buying ticket on Delta aircraft flown different airline DELTA ONE","false","false"
"Desktop","4","review","1",,"I have never taken a US carrier across the Atlantic so I was a bit concerned. Overall it was not bad at all, though I'd still prefer a European airline. The service was fine, the aircraft was ok (the A330 from JFK was old and worn, seats were stiff, while the aircraft from Athens was a much newer A330-900 and had a much better feel). There was nothing to write home about but everything was smooth.","Two Long Trips","false","false"
"Desktop","1","review","2",,"I was excited for my first flight with Delta for a business trip with colleagues only to realize that Delta baggage employees seemed to ""lose"" my freshly purchased and packaged period panties from VSX. Reading other reviews, Delta has some serious luggage issues. For an airline flying so high, I never knew how low they actually were until this happened.","Delta cannot be trusted.","false","false"
"Desktop","1","review","1",,"My grandson traveled from Heathrow to Ohio, at Detroit airport he incurred a 5 hour delay . On his return flight from Ohio to JFK there was a staff shortage and he wasn’t allowed to leave the plane due to staff shortages. This resulted in him missing his flight to LHR , the people on the flight were told they would receive vouchers for food, they never came. There was poor communication and when he did board the flight the attendant was rude. When he got to Heathrow his luggage was missing and he had to wait 3 days for it to be returned. I have been contacting Virgin constantly since July . Eventually on 22nd October I was told by Virgin I needed to contact Delta. I couldn’t raise this originally with Delta as the flight had a Virgin reference. Delta offered a $250 travel credit. I explained this won’t be of any use to my grandson as he has started University and cannot travel any time soon. I asked if an alternative compensation offer could be made and was told No . They have been totally unsympathetic and off hand. They don’t appear to care about the inconvenience their customers have suffered and are not willing to put things right. I would NOT recommend Delta to anyone in the future. The Virgin team have been very caring but Delta are not","5 Hour Delayon first flight Missed flight and lost luggage","false","false"
"Desktop","5","review","1",,"We flew with Delta to NYC and back, both trips about 8 h long. In both cases, staff went above and beyond to make us feel comfortable, and were overall friendly and helpful despite the long flight.
At the Delta counter at JFK I also only encountered incredibly helpful and kind staff.
Would absolutely recommend to fly with this airline, I could see that they have been awarded as one of the best for a reason.","Excellent service","false","false"
"Desktop","2","review","0",,"I considered myself and my family as very LOYAL DELTA clients - 10+ years,  all Platinum Status. Online customer support has deteriortaed and never regained PRE-COVID quality levels. While - IF you are lucky - the hold time is not 1+ hour (FOR PLATINUM  DESK) you get routed to Philippine off-shore support, usually of ""little-to-no help"" - ansering the call to put you on hold for an extesive 30 -60 minutes as they are not able to answer teh most basic questions. Sad. Time for A CHANGE.","Poor Platinum Customer Online Support","false","false"
"Desktop","1","review","2",,"The worst traveling experience in a long time (i am a world traveler).
1. Flight leaves late from DFW.
2. Connection in Atlanta became too short to get to Air France (Delta's partenaire).
3. Delta failed to inform Air France to wait a bit longer as it wasn't our doing to be late.
4. Air France flight took off on time because we arrived after running in the humongous Atlanta  airport and the plane was still at the gate but the doors closed.

These people had no idea or care what the emotional and monetary consequences of missing an international flight especially when it's the last flight of the day!
So now we are in a hotel waiting for the next day flight in the afternoon.
Did Delta care about what we lost as a result of their lack of customer service? As a matter of fact their agents are powerless to intervene when you happen to find them in person. They ask you to call Customer Service. Do you know how long it will take you to talk to an agent at that department?
I hang up after 45 minutes!
Oh! but you can text an agent and wait again.... it is good that I didn't have heart issues...
We had to cancel the high speed train that was taking us to South France, loose 20% penalty for last minute cancelation. We had to buy new tickets at the highest price because of last minute booking and it's school vacation in France.

Does Delta/Air France care? You make your decision.","1st and 2nd Worst travel experience with Delta and partenaire Air France","false","false"
"Desktop","2","review","0",,"Business Class: Bumped on to very rude staffs Ms.Jessica, she stopped me at the counter before boarding and let all others get in saying i have a purse in my hand and needs to go into the suitcase, i did ask her if i can do it inside she asked me to stand in a loud way, she let other passengers go with 3 big bags, surprised and shocked me. Inside flight it was too cold and i was unable to turn off the AC when i asked Ms. Kailuani her for help, she simply said you do it and walked off.  Very rude impolite staff i faced, they never referred with Ms, or please, was noting how they behaved to other customers was different felt discriminated. Travelling in Business class and being a polite customer in return what you get is worst treatment. Never recommend DELTA Airline.","very very impolite racial staffs","false","false"
"Desktop","1","review","2",,"Great flight except there was no food. except in 1st class.  They could have warned us so we could have bought a sandwich before takeoff.  7.5 hours without food was a sham.  This was our first long flight since covid.  No where did they say there would be no food.  Only two bags of chips and two cokes.  Really.  Customer Service takes second, third or fourth seat so the big wigs can line their pockets.","7/72 hours without food","false","false"
"Desktop","5","review","1",,"When we were unable to catch our connecting flight on Delta, due to a sudden U.S. government regulation change that delayed our arrival in LAX, Delta refunded our flight quickly, within one day. Delta did not make us go through several claim process cycles. We greatly appreciate this service and we will remember it when booking other flights. Thank you Delta.","Delta quickly refunded us when unexpected regulatory change impacted our trip","false","false"
"Desktop","1","review","1",,"Besides the airport being a mess, which has nothing to do with Delta, the service i was greeted with at the gate was a joke.  My wife was holding my 16 month old son as I was holding his car seat and stroller along with passports, when they called for people in wheelchairs or that need extra time to start boarding.  As I made my way up, one of the people  told me to wait to the side as they let 6 couples in front of me on.  Baffled doesn't even describe what was going through my mind.  My son was antsy cause they delayed boarding by at least 10 minutes and instead of her assessing the situation she was just dismissive and rude.  
I'm not going to get into too much detail on  the flight itself, but I have to say that Delta has either lowered their standards or just dropped them while at the same time charging more than ever.","Not a big fan anymore","false","false"
"Desktop","1","review","1",,"Carry on bag was forced to be checked in at the gate despite telling the staff numerous times we had fragile items including glass in the bag and did not want to check it in (apparently there was no more space up the top of the plane to place the bag) We asked for a fragile sticker and was denied.
When landing, we saw the baggage handler throwing the suitcases with no care whatsoever. Of course when we opened the bag one of our irreplaceable items was broken. Upon telling staff about the situation, no empathy was shown whatsoever. Do not recommend.","Broken item from gate bag check in","false","false"
"Desktop","5","review","1",,"My mom and Dad flew this airline to come see me this weekend, started off with an unfortunate delay due to some unforeseen circumstances, originally thought that they were going to arrive here in MT around midnight instead of four due to the delay, however the stuardist and staff communicated with the other airport in salt lake who thusly contacted the plane that brought them here to Montana, and they held the plane and allowed my mom and dad to exit the plane with the other gentleman who needed to make that flight and allowed them to run a half a mile to the terminal!!!!! Per their arrivals the flight crew had managed to obtain their baggage and transfer it on time to get it here WITH THEM! (Mind you they were already scheduled the later flight and they held that plane 30 mins for them just in case they could make it) they had water in hand for the track stars who made it to their flight and they got my family to their destination safely. God had his hands over this flight crew. I NEVER give 5 starts to anything and this deserves it…","Amazing experience","false","false"
"Desktop","1","review","1",,"We were there on time and the boarding person simply closed the doors while one of our family members was already on the way into the plane and walked him and her out saying planes doors are now closed.","Horrible service","false","false"
"Desktop","1","review","2",,"The flight was almost three hours late in leaving. Horrible gate boarding experience and unorganized efforts in relieving an overweight plane due to overbookings and too much cargo.  Delta seemed like a greedy third-class airline as we watched supervisors and flight attendants attempt to relieve weight issues with the plane for three hours. First, they unloaded 10000 pounds of general cargo, then asked for 13 passengers to deplane voluntarily in exchange for $. They chose the passengers, then after everyone had deplaned, did they realize they would not be able to unload their luggage without unloading all of the baggage. They had to reboard, then opted to remove another 10000 pounds of cargo. This is the information we were given. God only knows what else was going on for Delta to take 3 hours to figure it out. You would think an international airline would make more efficient decisions.
Then in the middle of the night, I woke up and see the kitchen area/hallway between Premium Select seats and Delta One has been blocked with kitchen carts. Is that even legal and safe? They are forcing the Premium Select passengers to use the bathrooms all the way in the back of an international flight with 250 passangers.
We arrived late in Buenos Aires, missed our arranged pickup, and lost $100 because we missed the pickup. (Delta did not reimburse) Had to wait an additional two hours at airport for a new pickup.  All in all, a horrible flight experience. 
Gate/boarding experience in Atlanta - never have we experienced more rude attendants, each yelling different instructions as the Delta Select group passengers who paid an arm and a leg for these seats, trying to figure out where to line up even though Delta signs read differently. Even rude and rough with elderly people with limited mobility.
We have been dealing with more and more delays whenever we fly with Delta. Don't start me with your service through De Gaulle airport. 
Very dissatisfied to the point of thinking of dropping the AMEX Delta for one with United.","Overbooked/overweight flight, three hour delay to sort it, rude gate attendants , blocking bathrooms with food carts","false","false"
"Desktop","1","review","1",,"I highly recommend considering this before purchasing Delta Vacations

I thought using my points through Delta vacations would be a really good option.  I was incredibly mistaken

1). You do NOT have the 24-hour ability to cancel a trip on this site if you choose to cancel, to get your money or points back. They will only refund you in delta vacation dollars.  So don't make that mistake. They do offer the ability to cancel, but you will be stuck with one of their travel certificates that can only be used on Delta Vacations

2) Delta vacation availability of flights is very limited either in times or destinations.  If you do cancel your trip and get a travel certificate refund, you will be forced to use them and their limited choices.  For example, if you wanted to go to Taipei, Taiwan you will not find any options available.

3) The dates of available flights are also very limited.  If you wanted to go from Seattle to Berlin first class, there are no available flights.

4). The prices on this site are by far MUCH more than just purchasing it separately through other airlines.

Buyer Beware, don't make the mistake i did. if you find a good deal, great, take it.  However, If you have to cancel, don't take their cancellation policy at face value, it will not work out in your favor.  Using their certificates are a complete waste of your time and money.","Delta Vacations is NOT your friend","false","false"
"Desktop","1","review","0",,"My return ticket was KLM to AMS . I was told ""You have a reservation but not a ticket."" They did not want to let me on the plane telling me I did not have a ticket. It took a phone call on my part from Italy to the Delta customer service center to get myself on that plane. It was very close. I was initially denied boarding and was able to board only 15 minutes before the door closed. If Delta and KLM really are kosher partners then I would have had a ticket. I have researched and will fly British airways internationally in the future. I do not recommend Delta.","Code share? They don't really share","false","false"
"Desktop","1","review","0",,"Horrible delays, incompetent at refunds. No  $500.00 refund given for the hotel as promised.  I was flying from Alaska to Maui, while I was in a layover in Seattle.  I was flying Into Maui for funeral preparations.  The Delta flight was delayed several times that day, then canceled late afternoon.  The Delta representative said they ran out of hotel vouchers and to find my own, handed me a non working phone number and said to call the number for my refund.  Tried several times the number, tried several times online system with delta for my refund.  More than 3  months later, I have not had any acknowledgment from Delta on this hotel issue or a refund.   I will be canceling my mileage credit cards with them and finding an airlines that makes good own their promises to reimburse.  
C Tyler.  Flight DL481 July 16 2022  ticket ....0079","Stranded in Seattle and no refund as promised for the Hotel.","false","false"
"Desktop","5","review","0",,"I would like to thank the staff that were on my flight from Jfk to Lis and my return filght.  They were genuinely very nice and so helpful.  I have to say that I have not had a bad experience with any of the Delta staff in the past and years ago I was so impressed with the staff that I wrote a letter to the CEO because it starts from the top.  If management is terrible it will just trickle down to customer service.  

I am happy to say that the service has not diminished and to this I once again say THANKS to the CEO  keep up the good work.!!!","Very Friendly Staff","false","false"
"Desktop","1","review","0",,"I am a longtime Delta fan.  I think it is our best domestic airline.  But we booked this international trip through Delta and flew Air France eastward which was super classy experience. Champagne, printed menus. Coming back to US on Delta was a joke: Surly flight attendants who basically blocked the bathrooms for the whole flight with food carts and made snide remarks to us when we said yes to a second  glass of wine. The ""Duck Salad"" was literally totally frozen and inedible.   One flight attendant admitted he had no idea what one of the food offerings was(""some kind of chicken with some kind of sauce""). No menus.  No service of any kind except bottled water until about an hour in the air.  I want my money back; i have never had such bad food or bad service in economy.  I was very surprised because Delta is usually a well-run operation. But i will NEVER book them again international.","worst flight ever and it BUSINESS CLASS","false","false"
"Desktop","1","review","0",,"connecting flight not there-- missed all future flights - no compensation for any of it- bags are gone also- do not use delta- go american","schedule iregularity- ghost flight not there--do not fly delta-- no compensation for flightsmissed or baggage","false","false"
"Desktop","1","review","0",,"The airplane smelled like body odor and sweat from the moment we boarded.  As soon as we sat, the air was sweltering hot and stinky. They didn’t turn on the air conditioning until takeoff. We sat in the hot smelly plane for a while and it was hell! AVOID IF YOU CAN. @delta should find a more worthy partner airline.","Smelliest flight I’ve ever been on","false","false"
"Desktop","1","review","0",,"We were degraded and never get a refund. Worse travel ever. Service costumer is horrible. attendants are rude. Prices are higher","Sao Paulo to San Francisco","false","false"
"Desktop","2","review","0",,"It was our 35th wedding anniversary trip to/from Hawaii. I splurged on Comfort+ seats for my tall husband for the 7+ hour trip. The people in front of us immediately and for the next 7 hours reclined their seats. The flight attendant asked them to upright their seats for meal service and they did. However, the female must have been mad because she threw her seat back halfway through the meal. I managed to catch it. After that, every time we moved an inch they turned around to glare at us. The water bottle crinkled...glare. I put the tray up...glare. They again reclined their seats the entire way. Near the end of the flight I had my husband point his phone at my bag so I could put away earphones and get his coat. He put his coat on. The guy in front of us marched up front and I guess complained about us. We got a strong lecture from the FA about taking pictures of him (we didn't) and bumping his seat ( a tiny bit when my husband put on his coat). The other FA said they were trying to get money from the airline. I was near tears after all that. No snacks but the meal was pretty good.","Ugh","false","false"
"Desktop","1","review","0",,"For $1500 for 2 tickets i’d expect A LOT more. With the combination of rude staff with an attitude problem, and the multiple delayed flights for “maintenance”, we will never fly with Delta again. Small seats, poor service, pissy staff, terrible flight.","FLY SOUTHWEST","false","false"
"Desktop","1","review","0",,"My wife, who has had 5 open heart surgeries and is on oxygen, gets an invasive whole body search every time we go through JFK.  This time it was by 2 people . (We are TSA Pre). They made her get out of her wheelchair and stand for longer than she should have.   We travel a lot and this only happens at JFK terminal 2.  If you are handicapped or traveling with a Handicapped person. Avoid JFK terminal 2.  The TSA people there abuse their power.  

I tried to talk to a supervisor, but I was brushed off and they walked away.","Airline Great But TSA Gropes Disabled My Wife With a Full Body Search Every time we Have Traveled through JFK","false","false"
"Desktop","1","review","1",,"First delta cancelled my retired mom flight without notification and then they blame me of canceling.
Besides that can't do check in because there are no more seats and demand me to pay extra for their fault!
Never recommended","Worst spanish customer service","false","false"
"Desktop","5","review","1",,"I had concerns that my bags may not make the transfer to my connection in MSP with just a 37 minute layover. Everything was perfect as always with Delta. I will go out of my way to make sure I don’t have to fly on a different airline. Always the best.","Tight connection no problem","false","false"
"Desktop","1","review","1",,"Was left waiting for bags on pickup as they failed to return them, typically cramped airline with 40 minute delays on runway.","Poor experience","false","false"
"Desktop","3","review","1",,"A 5 hour flight across the country departing at 6:00 a m. with no meal and an $80 upcharge to be seated in an exit row. First prices increased we are told given the cost of fuel and despite government bailout during Covid surge and prior on more than one occasdion. Meals were taken away under the supposition that Covid made it unsafe. Now masks are optional and yet peanuts and water are the only offerings unless of course you buy a meal a la carte when booking at ridiculous prices. Its a money grab with fewer and fewer amenities save a seat.","You'll pay a premium for a decent seat but won't get much else","false","false"
"Mobile","1","review","1",,"Delta needs ti get their act together.

My flight was supposed to leave at 6:14 pm. Then it was delayed to 7:33. Then, it was delayed to 7:50. Then it was finally delayed to 9:54.

I went to the Delta help desk, which only had one person helping my entire flight of 200+ people. When I finally got to speak to the representative, they said there wasn’t anything they could do, and they gave me a meal voucher. 

When I went to pay for my very simple, yet typically expensive meal, the server told me the voucher was only good for $15. Where are you going to get a meal in an airport (or anywhere in LA) for $15??

When I went back to the help desk to confront them about giving me a meal voucher that would only cover a portion of my meal, which I was forced to get because of my delayed flight, they took so long that I missed my flight. 

On top of everything, every employee I dealt with was unempathetic and didn’t really care about my situation. They were almost smug about my being at their mercy.

Needless to say, I will never be flying Delta again.","Don’t fly Delta","false","false"
"Desktop","1","review","1",,"I have never had this much issue with any airline except Delta. 
First, my flight got change twice. I book my ticket in January, Delta changed my time from 12pm to 2pm. I tried to contact Expedia and Delta to change time back. Both were pushing me to each other stating I couldn't change my time due to booking through third party. On the day of my flight, my flight was changed AGAIN!!!!!! Without letting me know. I was very very upset that they chang my flight to 5:30pm with 1 stop to Atlanta. I have never been so upset before.
Second, customer service was terrible. When I spoke to the Delta employee and express my anger. This blond old lady Carolyn Hill was threaten me that she is gonna tag my name in the computer. She could not provide any solution. The only thing she said is "" I don't know, I didn't change your flight"" 
Third, I mentioned before that I tried to change my flight that I could. The part that made me feel ridiculous was one of the Delta employee said ""oh, if you were here we would help you change your flight"".","Worst Airline EVER","false","false"
"Desktop","1","review","1",,"Delta quietly decided to remove earing Skymiles from Basic Economy flights, basically penalizing those who already can not afford expensive air travel.  I would think a company this big would have a better compass and not cut corners here.  They make billions of dollars a year, yet think this is where to save a buck.  I have never heard of any other airline doing this.  I have miles on Southwest, Spirit, American, and Sun Country.  What a crappy policy and note they never notified me (or I believe anyone) of their cheapnes and the change.  Even when I booked the ticket.  BTW, I was on a small CRJ200 (a very small plane) with all the seats identical.  Delta, you missed on the boat on this policy and it is a black eye for you.","Flight was OK, Skymiles program is terrible","false","false"
"Desktop","2","review","2",,"Delta Business Class from JFK to AMS is subpar. Not only was the food very average, but not once was I offered a hot towel to clean hands before the meal. I hope this flight between two destinations. will be improved.","Delta Not Flying High Between New York City & Amsterdam","false","false"
"Desktop","1","review","1",,"Husband and I were in Main Cabin3 Boarding.  First person in-line was told we could not take carry-ons.  Clerk tagged our bags and told us to put at end of runway.  We were not allowed to get personal belongings needed for the flight.  This included our jackets and masks.  People behind us had obvious respiratory illness and not wearing a mask.  We also had some legal documents in my carry-on that would have involved hours of work to duplicate.  Bin directly above us was empty and as I boarded and disembarked, I noticed other bins had room.  If Delta wants me to check my bag then at least let me get my personal items for the flight.  Delta put our comfort and our health at risk.","Denied Carry-Ons","false","false"
"Desktop","1","review","1",,"I have been standing at the check-in counter for nearly 30 minutes and there is no one here to take my bags.","No attendant at the check-in counter.","false","false"
"Desktop","1","review","1",,"No compensation for causing me to miss my fishing boat and trying to convince me to waste my time and drive to Atlanta to catch a different flight that was leaving in 2 hours and I would have to get through security and drive. The flight was leaving in 2 hours and it’s a 2 hour drive.","Thanks delta missed my boat!","false","false"
